SESSION_IDENTIFIER,LAP_NUM,CURRENT_LAP_TIME_MS,NORMALISED_LAP_TIME_MS,maxBrake,maxBrake_S1,maxBrake_S2,maxBrake_S3,aveBrake,aveBrake_S1,aveBrake_S2,aveBrake_S3,minThrottle,minThrottle_S1,minThrottle_S2,minThrottle_S3,aveThrottle,aveThrottle_S1,aveThrottle_S2,aveThrottle_S3,ValidLap,ValidLap_4wheels,firstBrakeDist,firstBrakeLateral,firstBrakeSpeed,steeringIntensity,steeringIntensity_S1,steeringIntensity_S2,steeringIntensity_S3,steering2,timeDecreasingThrottle,timeDecreasingThrottle_S1,timeDecreasingThrottle_S2,timeDecreasingThrottle_S3,timeIncreasingThrottle,timeIncreasingThrottle_S1,timeIncreasingThrottle_S2,timeIncreasingThrottle_S3,timeSameThrottle,timeSameThrottle_S1,timeSameThrottle_S2,timeSameThrottle_S3
165608e13,2,17467,17443.602297195775,0.796078444,0,0.796078444,0,0.09512139473285203,0,0.19232573971532832,0,0,1,0,0.34117648,0.43819455464259915,1,0.31083074986861314,0.42260451796226417,0,0,0.29872677159267796,0.4800901111991506,308,0.13216916093154032,0.0036711958299038123,0.11448009488024159,0.019513050021581244,0.20113855999891694,1434,0,1167,267,2752,0,1351,1401,13248,2235,5607,5406
13607592043174234e3,1,17500,17444.374443274035,0.3322041630744934,9.613183792680502e-4,0.3322041630744934,0,0.025171466751810978,4.6893579476490263e-5,0.07120120156806233,0,0,1,0,0,0.6178947552481946,1,0.17657367963858767,0.8277652838631817,0,0,0.08632740844499312,0.3099413322923143,315,0.21487888511491063,0.0013891269690972177,0.16904936193028475,0.05196184450757744,0.2691817733517882,4005,0,901,3104,2951,0,700,2251,10494,2102,4555,3837
1373e16,1,17517,17445.21562850552,0.929411769,0,0.929411769,0,0.08035958668770753,0,0.16797385828472244,0,0,0.53725493,0,0.196078435,0.45410723483056464,0.53725493,0.33624728163888884,0.5738684357757009,1,1,0.2978617313089456,0.27049680056864017,236,0.07716376427054596,0.0024487525374028716,0.057418945454983,0.16523117085631228,0.09667591559700997,1000,0,617,383,2366,0,1201,1165,14051,2919,6541,4591
876314e13,2,17617,17491.86731377332,0.61812770399999994,0,0.61812770399999994,0,0.06933075532268383,0,0.14183350598692807,0,0,0.373327225,0,0.452460527,0.42315261482108635,0.39229131135849055,0.36469191826797387,0.5220323873084112,0,0,0.3096752164865796,0.12247268084490805,223,0.06651258007526371,0.0022043953917512595,0.05501260739296224,0.15601862572614347,0.07986664652428115,5507,1403,2419,1685,4147,250,1685,2212,7847,1284,4446,2117
403675e12,2,17584,17492.73440526887,0.680648327,0,0.680648327,0,0.033854783673015774,0,0.0784136533602941,0,0,0.498420686,0,0.278355092,0.3146789606063492,0.5411669307916667,0.1636634451838235,0.38847046845801525,0,1,0.3119528819993762,0.4199212516761038,241,0.07189960016020255,0.003033049383288563,0.06380622253458684,0.12166730204518388,0.08849782184761906,1870,784,651,435,5198,350,2136,2712,10400,1519,4770,4111
4488160395787034e3,2,17651,17540.316725407916,0.31119248270988464,0,0.31119248270988464,0.00700389128178358,0.02777543308945483,0,0.06743059178701996,6.793801786859113e-4,0,0,0,0.12294194102287292,0.3472190859587596,0.560795327803741,0.15063165326384784,0.4544092247028225,0,0,0.20770769400105535,0.16908969434314342,243,0.05135356937832764,0.002207684476468716,0.04187597185096488,0.10141522962110781,0.05684505928454299,5620,900,1902,2818,4156,51,1803,2302,7775,1751,3453,2571
4754661331708704e3,1,17667,17601.85298291343,0.9186083674430848,0,0.9186083674430848,0,0.09040983486653723,0,0.19357688569583825,0,0,0.9862668514251708,0,0.3810025155544281,0.4461919445768641,0.9996806244517482,0.22442875827656927,0.532537302145591,0,0,0.2704074183355111,0.22077367667738076,309,0.0801263577989717,6.318902824033114e-4,0.07149799410723741,0.07265117502235752,0.09665873342046577,2554,50,952,1552,4806,0,3453,1353,10241,2102,3787,4352
16819965256330865e3,2,17734,17642.441313145675,0.8405126929283142,0,0.8405126929283142,0,0.21089867788991332,0,0.39698574661630803,0,0,0.9898679852485656,0,1,0.7255876280568462,0.9951672383717128,0.48454449767057567,1,0,0,0.2787998530842787,0.7645210355292485,319,0.10019942709213538,0.002971667349551046,0.08607013285654667,0.024760857825520503,0.13582947033703713,500,100,400,0,1351,0,1351,0,15800,2002,7592,6206
358782e13,1,17792,17670.628482517644,0.318013281,0,0.318013281,0,0.0437873089324758,0,0.09327296628767129,0,0,0.364309162,0,0.463614851,0.3749338913697748,0.3692785068703704,0.22926753569178082,0.5692823480540541,1,1,0.3007378159134422,0.12686055483175865,221,0.05134314048414135,9.138503539610363e-4,0.043452567834376996,0.07442551848166136,0.06415869107138263,1251,317,500,434,6376,669,2853,2854,10099,2051,5030,3018
1681977100512254e4,1,17834,17701.513886855857,0.4834973812103272,0,0.4834973812103272,0,0.03691750316747607,0,0.08177927916845955,0,0,0.3187609612941742,0,0.2870374619960785,0.43480499943984385,0.4671747220344231,0.22503252184796568,0.6727401015867716,0,0,0.275598429732045,0.1456067006442869,220,0.04845193846122398,0.0013039350721065015,0.03891776963192162,0.124888301988811,0.06059235453169099,4855,550,2602,1703,6357,1151,2604,2602,6489,1352,2785,2352
6862639266204416e3,1,17867,17709.338363609,0.29018083214759827,0,0.29018083214759827,0,0.01707678521841264,0,0.03875116645716698,0,0,0.17149615287780762,0,0.27861449122428894,0.3739762103321856,0.33357172686120745,0.26003427230394816,0.5333781614322071,0,1,0.3408631291907056,0.1915705331960453,180,0.053918062358414974,0.0010758840790788813,0.043734222068179965,0.0892210427704487,0.0571719360884915,4924,1252,1453,2219,6390,802,2903,2685,6387,1400,3452,1535
573841e12,1,17842,17720.136161963448,0.657820165,0,0.657820165,0,0.027382835860248415,0,0.06629528681954892,0,0,0.466300458,0,0.05551232,0.2832807256552794,0.4666540522307692,0.20275744593984965,0.2918514060948905,0,0,0.3406357610788672,0.5282254646028247,222,0.04755101772359926,7.800882295527203e-4,0.035187876413336365,0.08851131441169258,0.055957771462732925,3854,284,1518,2052,5638,200,2636,2802,8267,2386,3211,2670
6040452817144909e3,2,17817,17730.91777446802,0.27914854884147644,0,0.27914854884147644,0.16809338331222534,0.032235817196778954,0,0.0717263476666192,0.005766115079822583,0,0,0,0,0.2774857047705778,0.5484485639115939,0.08520900899993969,0.36761676497586987,0,0,0.21954447590596035,0.244391089993504,245,0.048812010581691476,0.0011989063893995526,0.03567832058699432,0.10850498648507101,0.05688702933141038,4804,1302,900,2602,3689,50,1286,2353,9208,1251,5104,2853
130199e14,1,17834,17748.35960961143,0.763398707,0,0.763398707,0,0.08002041576898754,0,0.15804032114375005,0,0,0.615686297,0,0.647058845,0.48885282218670884,0.61615688522,0.3243078333812501,0.6771735302735848,0,0,0.3042534319602057,0.4490171742735145,249,0.08955771747115782,0.005029476607117184,0.0536676548075883,0.061183852719998294,0.11129573307594938,985,0,885,100,3471,100,2553,818,13278,2686,5571,5021
172749e14,1,17951,17842.241612613627,0.4113985,0.062027924,0.4113985,0,0.059452369691558433,0.0024994278000000014,0.11437961305031454,0,0,0,0,0.684260309,0.43833189987987003,0.26997390718000003,0.23790158683018867,0.8452644191717171,0,1,0.00290988934616075,0.21134545465805157,216,0.043034165653716525,4.361333375670141e-4,0.035744256783939166,0.07075751971126547,0.05851052142077923,2669,650,1401,618,5806,1378,2461,1967,9360,1067,5039,3254
395792e13,3,17967,17850.56912143479,0.52711457,0,0.52711457,0.008972305,0.02772186915527948,0,0.06418015537226274,0.001036903736434108,0,0.295948744,0,0.408072025,0.41435814450310565,0.3619396415178571,0.3223843241459854,0.5347910867984496,0,0,0.3065963396008815,0.6121626111148715,221,0.07285562334899821,0.00169568178556365,0.05990073906281708,0.09048347882004547,0.09313955344968942,7072,925,3328,2819,5222,1403,1668,2151,5540,758,2570,2212
104609e14,2,18001,17874.744516656072,0.460975051,0,0.460975051,0,0.030925901869158962,0,0.0740836902985075,0,0,0.462226301,0,0.264118403,0.2762313179003115,0.47378457041509436,0.192467168238806,0.28185873335820893,0,0,0.28809122624271405,0.2833265966101691,229,0.057765671591904405,0.0016952851626872293,0.05154764783181519,0.1145071379172412,0.06383333623208724,4719,1136,2468,1115,4223,385,2270,1568,8943,1416,2736,4791
103709e14,1,18059,17922.839847337797,0.653559148,0,0.653559148,0,0.050720847145061705,0,0.11491996136363643,0,0,0.522056937,0,0.334019989,0.3505763576265432,0.5286779479818182,0.2804068272097902,0.35247044794444443,1,1,0.3131859311320023,0.1503591623256772,242,0.05889164218625359,0.0015034887200350603,0.04623555775327647,0.07459316716627276,0.06725894348456789,2019,67,834,1118,3627,367,1669,1591,12314,2569,5472,4273
16521e15,2,18009,17946.314398413462,0.666666687,0,0.666666687,0.048844129,0.04027684002531649,0,0.0971621242460317,0.003277390493243235,0,0.671259642,0,0,0.3924805416044303,0.6923904703333333,0.1546073145476191,0.5098846605405405,0,0,0.31341831822936883,0.06477652738501398,274,0.07882973723281092,0.006081839055351306,0.054693741677818375,0.12372020813514312,0.08522733409493671,5492,1148,1318,3026,4339,918,1133,2288,8095,320,4823,2952
117789e14,1,18059,17957.80883550151,0.604952812,0,0.604952812,0,0.019501009307692264,0,0.04626151843065692,0,0,0.301564038,0,0.245258257,0.3504897747569231,0.31656791203703705,0.2918612814087591,0.42410085069402986,0,0,0.34455861388174275,0.36002840872925523,217,0.19747324131801158,0.004512652738034272,0.153299097726741,0.6398009846524557,0.24596665339415388,3735,335,1233,2167,8519,650,4156,3713,5722,2001,2169,1552
684730300942972e4,1,18084,17980.04238054364,0.13307392597198486,0,0.13307392597198486,0.09906157106161118,0.005321838182862854,0,0.013872613529051395,8.802275865205716e-4,0,0.5155565738677979,0,0,0.28046158471972576,0.5157381008411276,0.09287746084898015,0.3386167035571167,0,0,0.3874298074137955,0.48266840178145787,216,0.08013586923241306,0.0021145703481192223,0.061751001988811234,0.314530020953339,0.0870537352196152,3787,150,1202,2435,2852,200,551,2101,11362,2553,4603,4206
8561900822106906e3,2,18068,17980.200414514224,0.6413366794586182,0,0.6413366794586182,0,0.07733246831145771,0,0.1647318851605015,0,0,0.4440833032131195,0,0.5070115327835083,0.39443122178005696,0.4533757457927782,0.22194057801110134,0.5793793705147756,0,0,0.30370068746105744,0.20468529709114872,254,0.11729820827445095,0.0021639192570969703,0.10623375512945979,0.09701388790825996,0.16146410254857757,3103,601,951,1551,4886,250,2735,1901,10013,1602,4756,3655
13838664605772632e3,2,18068,17989.86367356544,0.2287479937076569,0.13582055270671844,0.2287479937076569,0,0.058827852871682816,0.022893814943157724,0.1086279818302264,0,0,0,0,0.6307316422462463,0.41262501867281043,0.461605073740849,0.24878168462411182,0.6352073622326697,0,0,0.1548998585115402,0.44673681581944114,254,0.07381008090132198,0.0018058193158248803,0.06190011239772758,0.09210425196600856,0.1100534052683844,2202,901,700,601,2504,150,1851,503,13296,1552,6641,5103
112427e14,1,18084,18031.354687880474,0.584206939,0.355504692,0.584206939,9.61318e-4,0.1211248779726445,0.09809807185714287,0.20416574009714297,8.583196428571453e-6,0,0.182146952,0,0.193518683,0.5500694624924012,0.6645721856904762,0.44737582082285704,0.66758975640178575,0,0,0.12184102467193732,0.2275516041482718,296,0.11733055131482703,0.005703057239940024,0.05978009699443013,0.1685407792646784,0.1275061040911854,8994,1402,5105,2487,7456,649,3546,3261,1601,234,984,383
15305958172326556e3,2,18101,18048.13714585962,1,0,1,0,0.06909869059753793,0,0.17796641175481032,0,0,0.8991988897323608,0,0,0.3495525656776587,0.9593489291993055,0.14990111893853636,0.35481262911643324,0,0,0.28598946938850994,0.44522759993366673,310,0.08307098545081829,4.97801770756672e-4,0.07311660427549806,0.06081777251789403,0.08458041625662241,6057,751,1852,3454,5505,600,2252,2653,6489,851,2886,2752
7925269719947315e3,1,18184,18049.60674299609,0.2027924060821533,0,0.2027924060821533,0,0.020754588060389694,0,0.04609301152062016,0,0,0.270405113697052,0,0.3931334316730499,0.35817244956758665,0.3311681715828,0.22616735126171814,0.5333537531078308,1,1,0.32085931252911587,0.11446143751365592,186,0.07396473807179604,0.0015528195122778614,0.05433041558399839,0.049563056474015155,0.07965588878760774,5724,1602,1651,2471,5556,1050,1753,2753,6804,634,4754,1416
124227e14,1,18159,18055.841502778363,0.338750273,0,0.338750273,0.011947814,0.019272425524539852,0,0.04434076973758862,2.3482586259541995e-4,0,0.299885571,0,0.268375665,0.23757941275460123,0.37023699614814815,0.13348732954609926,0.2949341778625954,0,0,0.25505653469920575,0.26736539999360187,215,0.07106541806937208,0.00282739605806824,0.05414872523975819,0.07466436468558976,0.07741098470245399,3434,1334,950,1150,5925,1051,3456,1418,8700,584,3402,4714
865363913258897300,1,18184,18077.44755513953,0.14982832968235016,0,0.14982832968235016,9.613183792680502e-4,0.02921461982675699,0,0.06219299071851902,2.2356241378326717e-5,0,0,0,0.5672846436500549,0.35417159252995545,0.2045505792789516,0.23526341844733623,0.5839430144590925,0,0,0.2623095896320561,0.29340312700116766,191,0.0561584501180439,0.0011847081474150906,0.0450709072209937,0.07876945498196257,0.06509144646521199,2303,1201,501,601,7089,850,4037,2202,8709,1102,3954,3653
6862639266204416e3,2,18251,18138.864713183273,0.12405584752559662,0,0.12405584752559662,0,0.010348279730847686,0,0.023203285607677055,0,0,0.24853895604610443,0,0.3831082582473755,0.31634078455129144,0.2835090355399777,0.18104819938690833,0.4982700659470124,0,0,0.3151113252307798,0.2597665602083855,181,0.059525667409017866,6.212929074420838e-4,0.05215218872170962,0.08518675294604659,0.06539792686927065,5803,1651,1251,2901,4087,600,1886,1601,8211,1152,4905,2154
6396631761830426e3,1,18218,18157.495209434022,1,0,1,0,0.06934664656270144,0,0.15308599335539821,0,0,0.721828043460846,0,0,0.6267838876620149,0.9865944177605385,0.3202204597446153,0.8500841040689275,0,0,0.27274456561193217,0.21818018301055292,313,0.10505887928190782,0.001163252297623278,0.08348134292243677,0.10482621570305202,0.15412746857004464,1603,100,1001,502,2150,100,1550,500,14399,1952,5707,6740
692952e13,1,18310,18231.236156379993,0.69091326,0,0.69091326,0.625085831,0.07208210282298139,0,0.1300099939316771,0.020906679688073374,0,0.287830919,0,0,0.45109862408695667,0.3262419934615385,0.35795182103726686,0.6482470652201835,0,0,0.21362487963631088,0.26027498209748595,217,0.07881581763745336,0.0025571460471308064,0.05184697320843131,0.12741393269361762,0.08731051181708074,4539,649,1702,2188,6439,1152,3069,2218,7232,1218,4230,1784
413946e13,1,18368,18246.01434796095,0.46002537,0,0.46002537,0.137468532,0.05477660510334346,0,0.1013979984589041,0.024560269496183208,0,0.453147173,0,0,0.31858512992401217,0.4541308019807692,0.22858137380821922,0.3650902707328244,0,0,0.24065805207397856,0.16608422112302826,237,0.04859144192726458,0.001124909756521494,0.037961323737845096,0.059035539158213114,0.05661732619848024,2128,250,1311,567,4120,334,1008,2778,12037,2269,5814,3954
911957e13,1,18418,18289.40640130306,0.577721596,9.61318e-4,0.577721596,0,0.07210057297885192,1.8138075471698103e-5,0.15009011533333327,0,0,0.470588237,0,0,0.4294059406223566,0.49459959545283017,0.36482192905660393,0.4866630341764706,0,0,0.1391548894939058,0.17289776307732088,227,0.06376351013160066,0.0022884177989517633,0.04909668541129325,0.11873925276302844,0.08457900811812687,3804,684,1450,1670,5805,1067,2203,2535,8709,1168,5189,2352
876314e13,1,18401,18298.597539030623,0.223300532,0,0.223300532,0,0.015266722325077389,0,0.03707632564661655,0,0,0.395101845,0,0.276142508,0.26342622574303415,0.43340228112962964,0.15228813621052636,0.3046222471911765,0,0,0.3165107015539027,0.10433041565026048,223,0.09368885355458902,0.0018245627631887891,0.07246888287307335,0.04841570496547971,0.10975823828482971,5339,1534,1368,2437,4184,650,1635,1899,8745,869,4455,3421
11747753342782466e3,1,18385,18299.964836484254,0.8665598630905151,0.00398260494694113,0.8665598630905151,0.00796520989388227,0.09968830446589742,5.465781688690182e-4,0.1985620310882599,0.002451379680572898,0,0.6517128348350525,0,0.5324482917785645,0.4666406512659388,0.6523112845420838,0.3641193139479931,0.535344101199808,1,1,0.0014031829999475,0.5297043844953074,243,0.06713609203286677,8.449212464485859e-4,0.05528334199924124,0.1081122066551287,0.10458490653393969,4153,300,2902,951,3338,452,2336,550,10861,1900,3855,5106
177302e12,2,18443,18307.541935773657,0.296086073,0,0.296086073,0.052826732,0.021258839685064885,0,0.0512543281984127,6.793732575757566e-4,0,0.35527581,0,0,0.26271700821428573,0.3827963673,0.1672308896666667,0.3083782429318182,0,0,0.3735859098590643,0.5761079980366898,201,0.07644823812254012,0.003001995833207179,0.07519035191480487,0.12786596247213647,0.08477496418214285,3454,500,1402,1552,7127,1634,2003,3490,7729,1011,4144,2574
15352275477826822e3,1,18551,18413.34267235109,0.2846875786781311,9.613183792680502e-4,0.2846875786781311,0.00196841382421553,0.0071485974909996286,9.346150909550488e-5,0.017309336306932713,1.581094396161905e-4,0,0.3556877970695496,0,0.539772629737854,0.4125508421411115,0.36526496211687726,0.30059868472368556,0.5534129024397397,0,0,0.02121760365025582,0.4101285593827004,174,0.09361176782921488,0.005548265980918002,0.06223409041391514,0.16928016760215375,0.1090742852527606,4420,267,2252,1901,3706,869,1552,1285,10259,2451,3654,4154
4175756193159121e3,2,18552,18430.507664467492,0.29169145226478577,0,0.29169145226478577,0,0.03396273722750985,0,0.07931803820855157,0,0,0.4607309103012085,0,0.35880064964294434,0.37368372708135045,0.46911573807398477,0.22159103170933234,0.49490707283777907,0,0,0.3308300613983067,0.17313406160411798,225,0.13767890863410703,0.003117320080819686,0.1150309025303889,0.20227902978480009,0.1683173072969606,4854,600,1401,2853,4804,550,1952,2302,8794,1836,4555,2403
524629e13,1,18501,18435.55065005323,1,0,1,0.168627456,0.15554898399665523,0,0.3262642825744681,0.0040796965483871,0,1,0,0,0.7072227602709031,1,0.579535028390071,0.7721384380483871,0,0,0.3024374206001939,0.2826221025546344,303,0.21867916782983604,0.005293394637144133,0.14317660192832612,0.08718310631627878,0.27183271346153853,2417,0,1482,935,2636,0,2053,583,13382,2336,5541,5505
134936e14,1,18585,18475.5079301524,0.4627451,0,0.4627451,0,0.02428310725225226,0,0.049609047331288285,0,0,0.109803922,0,0.266666681,0.3939997502552552,0.543897584,0.08848791302453983,0.7448545900495867,0,0,0.2065051303904974,0.37499643616279926,244,0.1658695019899797,0.0043119264971658595,0.14402565105335577,0.08834205278469023,0.21786996426426428,2737,234,1369,1134,3554,0,2319,1235,12194,2485,5388,4321
8139449958987197e3,2,18585,18479.575283339847,1,0.1250629425048828,1,0,0.06202554763829141,0.0033521661371515464,0.1324133939164525,0,0,0,0,0.4754558503627777,0.3999026504223101,0.4755251969684634,0.2939461183405538,0.4984790914350276,0,1,0.1956381961525925,0.17403481537938342,230,0.0625850121949793,0.002231283491030561,0.05175325290443709,0.10319834051875475,0.07850967012546158,2484,250,1734,500,5807,100,3705,2002,10161,2553,3153,4455
168195e14,1,18635,18556.065429931274,0.672125936,0,0.672125936,0.107850768,0.03359433445074633,0,0.07579425977697841,0.004823489476510067,0.178611934,0.591607511,0.178611934,0.291085899,0.5385467622925373,0.6023794363191489,0.4692680857266187,0.5830407244630873,0,0,0.32640855168235416,0.5107783876581644,255,0.15726370742942478,0.00580217460753345,0.11527071141977187,0.6452083226926041,0.22543674309253728,7733,533,3313,3887,8050,836,3485,3729,2769,1250,868,651
1458726750222003e4,2,18735,18599.810640142696,0.07704280316829681,0.00398260494694113,0.07704280316829681,0.0239871833473444,0.011486463318318763,4.4226552915549027e-4,0.016817714995869724,0.011054423166018335,0,0.13034255802631378,0,0,0.2807122560272605,0.35960543227772557,0.14211484601272015,0.37523391979836634,0,0,0.01228985765533755,0.3343330035517608,201,0.07269066107377511,0.0016053261587061012,0.06347585683220726,0.07711311168435345,0.07386449168329075,6756,2052,2353,2351,6841,401,2301,4139,4988,683,2603,1702
16819965256330865e3,1,18685,18613.02228491902,0.7419038414955139,0,0.7419038414955139,0.03535515442490578,0.1564358436923116,0,0.27563402227068684,3.021808070504768e-4,0.0245721098035574,1,0.0245721098035574,0.9617303609848022,0.760928262100225,1,0.578689967489568,0.9996729090682461,0,0,0.2824652276220267,0.5184323043581681,315,0.10408000252762435,0.002467665554004727,0.08172226602358434,0.14342677059020711,0.17371854929183694,601,0,551,50,851,0,851,0,17150,2202,9159,5789
13838664605772632e3,1,18802,18703.58187114886,0.1748226135969162,0,0.1748226135969162,0,0.040635468786891185,0,0.11093186369560055,0,0,0.8991378545761108,0,0.31161975860595703,0.39001125551481297,0.9097011359232776,0.10792193860903262,0.4503518683107004,0,0,0.2991754117534003,0.4519726945279093,275,0.14414446552064028,6.360934917636333e-4,0.12870161794313745,0.14783402239945193,0.18497581973207441,2653,1250,701,702,4621,200,150,4271,11428,1202,6006,4220
395792e13,1,18827,18717.81242664691,0.481782317,0,0.481782317,9.61318e-4,0.033807088445427784,0,0.0725293776265823,7.81559349593495e-6,0,0.30500868,0,0.375188828,0.3054342932477876,0.33921404232758623,0.2092932270379746,0.4130039112520325,0,1,0.3076548079442199,0.46303591006908246,208,0.08516238567041431,0.01688686389802839,0.05705710714277317,0.06130775650233047,0.09212303617994101,4588,1384,1503,1701,3529,518,1518,1493,10577,1318,5704,3555
13138029277331902e3,1,18869,18757.981162788223,0.40755322575569153,0,0.40755322575569153,0,0.031869092621570665,0,0.07724561522844324,0,0,0.4602121114730835,0,0.3187609612941742,0.32034707097896453,0.48465205216016927,0.22243490351351689,0.3512700153635694,0,0,0.24382443728579448,0.124901905884223,224,0.04830457079560809,0.0015066247967284987,0.03677030749620693,0.10051853033984892,0.053514891106511545,4905,1001,2753,1151,5688,500,3002,2186,8160,1552,2153,4455
10721539032752753e3,2,18952,18829.763078483367,0.16607919335365295,0,0.16607919335365295,0,0.016220299594545174,0,0.035665687997362534,0,0,0,0,0,0.35293959195111363,0.3117135087757006,0.23797024686259813,0.5184128106955219,0,0,0.20469653602901552,0.5496464626426999,187,0.09732737221377519,0.0011999013300756927,0.0835729614932554,0.07146342103260164,0.1120951272867564,4753,1951,1251,1551,5105,550,2703,1852,8944,952,4588,3404
768598e13,1,18885,18832.361274294835,1,0,1,0,0.15606402649418646,0,0.2810786655183243,0,0,1,0,0,0.628309912793605,1,0.3619822513141359,0.9464285714285715,0,0,0.29022086506549694,0.13452042427420344,291,0.04960495292395118,1.8807991494814496e-4,0.03834524251306402,0.1137564224120879,0.07708458523749999,1904,0,1837,67,1851,0,1784,67,15064,2252,6823,5989
5247728360313306e3,1,19002,18925.786642677755,1,0,1,0,0.1293820943092068,0,0.26293780456387217,0,0,0.7852292656898499,0,0.6432593464851379,0.5788304089524209,0.8030060276072076,0.4236990661330279,0.7051626550740209,0,0,0.3234428614044776,0.2449010738315929,284,0.18604883675448433,6.143800893335734e-4,0.17860394266739632,0.08096930158833107,0.28128553587786037,6856,801,3403,2652,6508,400,3505,2603,5538,1151,2385,2002
874719e13,1,19102,18991.72360692214,0.590426385,0.047791258,0.590426385,0.060746167,0.07900117180466473,0.04177443353125,0.11578953707594938,0.05065364731404959,0,0.284657061,0,0.342961788,0.3996126229825073,0.295481893484375,0.3907637869493671,0.4662447120826447,0,1,0.00360929642198486,0.2130591043848654,182,0.07677881581602163,0.0032927278967689335,0.0572425676285142,0.1388702920593149,0.08487001227521865,9601,934,3479,5188,2720,367,2302,51,6631,2227,3003,1401
258462e13,2,19152,19053.27903036886,1,0,1,0,0.1637665853323352,0,0.28340953109326483,0,0,0.698039234,0,0.509803951,0.5287307092185628,0.7208216784285715,0.41968899354922284,0.6598138447474747,0,0,0.28307027320381234,0.6711119255037171,267,0.10376131474942284,0.0010952786132515187,0.0569942487575354,0.3291805823438054,0.1659711705526946,6072,384,3338,2350,3318,100,3218,0,9696,1919,4405,3372
104609e14,1,19302,19128.732005636957,0.192126349,0,0.192126349,0,0.002522009419825077,0,0.0065534032651515094,0,0,0,0,0.165331498,0.19679053379591835,0.19826305047887324,0.19655631603030302,0.19626459137142857,0,0,0.36514498074522583,0.535772787585985,170,0.058183569179169614,5.368312027759065e-4,0.04241156387950054,0.19480136245193283,0.056917441633527695,3472,902,1703,867,6838,949,2934,2955,8842,2036,2737,4069
16675100408017357e3,4,19252,19181.592011862875,0.4732890725135803,0.4462805986404419,0.4732890725135803,9.613183792680502e-4,0.04654273596106791,0.15161709594188852,0.04708159859732374,7.87965884645944e-6,0,0,0,0.02954146638512611,0.28441083898886627,0.08757555737810319,0.17691416250754946,0.5470264283176814,0,0,0.10054968146283748,0.6521545124756409,255,0.06958175607554044,8.713509823051497e-4,0.0614715086253679,0.042720414657794664,0.09857117008126848,3454,650,1252,1552,6393,201,2788,3404,9305,1801,6104,1400
12702044508946735e3,2,19318,19246.26853716345,1,0,0.7990081906318665,1,0.10303664438716804,0,0.20627145731221846,0.06752896971902157,0,1,0,0,0.6992722233975089,1,0.5655996990153347,0.7157667027499185,0,0,0.24221439767619,0.12170801871151232,335,0.09105117762747522,9.05432083778747e-4,0.06148248585077975,0.10049083717546303,0.12836184179033883,2651,0,650,2001,7407,0,1952,5455,9194,2002,3287,3905
8139449958987197e3,1,19502,19355.930912196865,0.4442664086818695,0,0.4442664086818695,0,0.0238000988126977,0,0.057605334705892644,0,0,0.4337682127952576,0,0.30394446849823,0.3107813434969441,0.43437356827780604,0.203968900166879,0.36650242033244684,0,0,0.31944316439417686,0.19745874900606633,214,0.0654582822466488,0.0014701270115804843,0.0550144276038455,0.056932584742175565,0.07178542579715293,1952,300,952,700,5473,300,3053,2120,11927,2703,3953,5271
14619e15,1,19486,19425.26466891988,0.209201187,0.087663084,0.209201187,0,0.048444168568571436,0.006077785769230771,0.09454212578977274,0,0,0.289387345,0,0.404928654,0.3183638400485715,0.4035852786538462,0.1867605440738637,0.47189388336065574,1,1,0.00746004489735163,0.40010616041605496,220,0.055824200656888694,0.0010179065130495515,0.04499737931802512,0.055184063709868454,0.07036693544,4753,692,2426,1635,4955,100,3438,1417,9662,2103,3921,3638
4488160395787034e3,1,19636,19505.300705554782,0.12405584752559662,0,0.12405584752559662,0,0.006393530153526138,0,0.015391831851081441,0,0,0.24325932562351227,0,0.2833752930164337,0.2819424735328467,0.2726056391471311,0.1973784628229355,0.3767383231928474,1,1,0.2974277957272504,0.1131869867249168,176,0.06771977675716814,0.002215963097509371,0.051445844205791194,0.07399599544098612,0.07043470563714001,6407,551,3952,1904,5507,1052,2053,2402,7589,2201,2086,3302
16675100408017357e3,2,19653,19528.251689986133,0.2061341255903244,0,0.2061341255903244,0,0.025260563621167905,0,0.05600627820007507,0,0,0.4274357259273529,0,0.30763715505599976,0.3656013273086746,0.4346162198019809,0.15793096337999596,0.5769987302391154,0,0,0.30106473880933304,0.602636079306763,209,0.09759437317468297,0.0014065325202941852,0.08981920166364506,0.11589888885783871,0.13341819907810498,2452,100,1452,900,6259,601,1701,3957,10842,2402,5689,2751
165608e13,3,19636,19555.80206005716,1,0,1,0,0.12100053373684179,0,0.28527863063503606,0,0,1,0,0,0.5424743603622292,1,0.4376798229489051,0.52838055102,0,0,0.2989930000327435,0.320222109420813,311,0.16847005431169979,0.0018370315724388247,0.08602799071513528,0.300184167952701,0.23925803788359132,3803,0,2002,1801,5372,0,1769,3603,10395,2136,4304,3955
9782371720071811e3,1,19703,19649.00859168516,0.947631061077118,0,0.947631061077118,0,0.08219876937047028,0,0.15402293678156087,0,0,0.7968261241912842,0,0.5192492604255676,0.41553724336816666,0.8041308872077776,0.18216294454731652,0.6409088697896075,0,0,0.2512769422126701,0.13612893171167875,284,0.05199557146635154,9.457756853388684e-4,0.04356098322283334,0.10034581511461006,0.09114166244130181,2501,200,1151,1150,7307,150,4054,3103,9829,1986,5155,2688
