"","REFTYPE","SESSION_IDENTIFIER","FRAME","WORLDPOSX","WORLDPOSY","WORLDPOSZ","c1dist","c2dist","closeToOne","closeToTwo","inRange","distfromrandpoint","distToNext","LAP_DISTANCE_TOTAL","LAP_DISTANCE_PERC"
"3808","LEFT",18118509207215331328,1307,374.04345703125,151.205413818359,2.60715365409851,40.3424784099838,61.4186463827318,TRUE,TRUE,TRUE,749.244335592751,0.666645078415068,430.473980430623,0.474017490041167
"4450","LEFT",18118509207215331328,1308,373.829010009766,150.570251464844,2.60294008255005,40.9857420664987,60.7680480317592,TRUE,TRUE,TRUE,749.886570560199,0.670387007889493,431.144367438513,0.474755688355774
"2098","LEFT",18118509207215331328,1309,373.548278808594,149.71696472168,2.5958833694458,41.8508961670562,59.8952784009244,TRUE,TRUE,TRUE,750.749176876297,0.898280731937926,432.042648170451,0.475744832409219
"3809","LEFT",18118509207215331328,1311,373.341827392578,149.070709228516,2.58927392959595,42.506730556336,59.235233684875,TRUE,TRUE,TRUE,751.402327588444,0.678430799433208,432.721078969884,0.476491888164812
"4436","LEFT",18118509207215331328,1312,373.139617919922,148.419860839844,2.58494162559509,43.1676100033541,58.5713327795982,TRUE,TRUE,TRUE,752.059961509378,0.681536716449448,433.402615686333,0.477242364008623
"3810","LEFT",18118509207215331328,1313,372.941162109375,147.764572143555,2.58093190193176,43.8333291651463,57.903671873169,TRUE,TRUE,TRUE,752.721940447042,0.684680936074633,434.087296622408,0.477996302117664
"2099","LEFT",18118509207215331328,1314,372.745880126953,147.104156494141,2.5749089717865,44.5045388326552,57.2315090666896,TRUE,TRUE,TRUE,753.388968739557,0.688682715515364,434.775979337923,0.47875464679605
"4437","LEFT",18118509207215331328,1315,372.491271972656,146.216201782227,2.56772685050964,45.4072911835384,56.3288913514481,TRUE,TRUE,TRUE,754.285585553175,0.92373637074917,435.699715708672,0.479771821389237
"3811","LEFT",18118509207215331328,1316,372.304473876953,145.544021606445,2.56369662284851,46.0908049305729,55.6464321422632,TRUE,TRUE,TRUE,754.964148487203,0.697653006351744,436.397368715024,0.480540043725602
"3812","LEFT",18118509207215331328,1317,372.121643066406,144.868438720703,2.56010127067566,46.7778369873479,54.9611876974187,TRUE,TRUE,TRUE,755.646000204742,0.699885234015512,437.09725394904,0.481310724084989
"3743","LEFT",18118509207215331328,1318,371.942199707031,144.187072753906,2.55714392662048,47.4707517508958,54.2707306078716,TRUE,TRUE,TRUE,756.333538294838,0.704598821978029,437.801852771018,0.482086594823438
"2100","LEFT",18118509207215331328,1319,371.708465576172,143.272048950195,2.55430173873901,48.4012369026728,53.3444567908417,TRUE,TRUE,TRUE,757.256629432909,0.944404683007367,438.746257454025,0.483126528379874
"3744","LEFT",18118509207215331328,1321,371.537078857422,142.580459594727,2.55063033103943,49.1044314694798,52.6450528669265,TRUE,TRUE,TRUE,757.954153011714,0.712509118511176,439.458766572536,0.483911109560948
"2101","LEFT",18118509207215331328,1322,371.369110107422,141.883331298828,2.54767322540283,49.8131215976479,51.9406326952232,TRUE,TRUE,TRUE,758.657110438308,0.717078351310944,440.175844923847,0.48470072216404
"2102","LEFT",18118509207215331328,1323,371.150604248047,140.946838378906,2.54236268997192,50.7648952509745,50.9952098145781,TRUE,TRUE,TRUE,759.601204450224,0.961646400526205,441.137491324373,0.485759641480438
"3745","LEFT",18118509207215331328,1324,370.990692138672,140.237518310547,2.53724360466003,51.4855360732948,50.279764300292,TRUE,TRUE,TRUE,760.316097768231,0.727122302024983,441.864613626398,0.486560314004743
"4438","LEFT",18118509207215331328,1325,370.782684326172,139.281402587891,2.53058004379272,52.4565055522239,49.3162151856993,TRUE,TRUE,TRUE,761.279472982052,0.978480722943236,442.843094349342,0.487637770476976
"2103","LEFT",18118509207215331328,1326,370.631622314453,138.559387207031,2.52676820755005,53.1893613549391,48.5891922594257,TRUE,TRUE,TRUE,762.006764024056,0.737648928408375,443.58074327775,0.488450034422003
"4439","LEFT",18118509207215331328,1327,370.484375,137.830200195312,2.52370476722717,53.9291276223567,47.8554503934954,TRUE,TRUE,TRUE,762.741093591697,0.743905551580964,444.324648829331,0.489269187863136
"465","LEFT",18118509207215331328,1328,370.294281005859,136.848892211914,2.52038383483887,54.9240739245194,46.8687525345671,TRUE,TRUE,TRUE,763.729037721587,0.999550441393452,445.324199270724,0.490369845308041
"466","LEFT",18118509207215331328,1329,370.156677246094,136.107925415039,2.51918911933899,55.6748709014944,46.1242400820316,TRUE,TRUE,TRUE,764.474803722601,0.753635580882984,446.077834851607,0.491199712995046
"2109","LEFT",18118509207215331328,1331,369.979919433594,135.110290527344,2.51984906196594,56.6850201121024,45.122507047796,TRUE,TRUE,TRUE,765.478590748545,1.01317258817371,447.091007439781,0.492315370500627
"467","LEFT",18118509207215331328,1332,369.852416992188,134.355453491211,2.52109861373901,57.4487754866343,44.3650437565258,TRUE,TRUE,TRUE,766.237853645891,0.765529766686001,447.856537206467,0.493158335499797
"2110","LEFT",18118509207215331328,1333,369.729888916016,133.59700012207,2.5238938331604,58.2156763022827,43.6043374209695,TRUE,TRUE,TRUE,767.000546184243,0.768286823140386,448.624824029608,0.494004336438512
"3746","LEFT",18118509207215331328,1334,369.573455810547,132.575592041016,2.52749133110046,59.2476487637723,42.5804541195032,TRUE,TRUE,TRUE,768.027340999336,1.03331785261381,449.658141882221,0.49514217695194
"617","LEFT",18118509207215331328,1335,369.462158203125,131.804000854492,2.52980065345764,60.0265512449587,41.8073878614239,TRUE,TRUE,TRUE,768.802739904571,0.779576883019552,450.437718765241,0.496000609968062
"3381","LEFT",18118509207215331328,1336,369.355987548828,131.025802612305,2.53201127052307,60.8115193111469,41.0280141534482,TRUE,TRUE,TRUE,769.584544898842,0.785407354165685,451.223126119407,0.496865463221931
"468","LEFT",18118509207215331328,1337,369.255340576172,130.243469238281,2.5331928730011,61.6000454039547,40.2447842934087,TRUE,TRUE,TRUE,770.370268593878,0.788780908247508,452.011907027654,0.497734031273236
"618","LEFT",18118509207215331328,1338,369.160430908203,129.455108642578,2.53457903862,62.3939835750883,39.4557815332696,TRUE,TRUE,TRUE,771.161791467127,0.794053067452878,452.805960095107,0.498608404775711
"3382","LEFT",18118509207215331328,1339,369.043487548828,128.395431518555,2.53725790977478,63.4600682524611,38.3955992389722,TRUE,TRUE,TRUE,772.225301168368,1.06611038663006,453.872070481737,0.499782354869214
"619","LEFT",18118509207215331328,1341,368.963104248047,127.594734191895,2.53903722763062,64.2647868632776,37.5947487669547,TRUE,TRUE,TRUE,773.028578738204,0.804722115991124,454.676792597728,0.500668476620919
"580","LEFT",18118509207215331328,1342,368.866119384766,126.519142150879,2.54183983802795,65.3446519289013,36.519198021987,TRUE,TRUE,TRUE,774.107199282616,1.07995569464761,455.756748292376,0.501857672509647
"2977","LEFT",18118509207215331328,1343,368.801177978516,125.707473754883,2.54435300827026,66.1587026646554,35.7077061300339,TRUE,TRUE,TRUE,774.920823500423,0.814262225149013,456.571010517525,0.502754299376187
"581","LEFT",18118509207215331328,1344,368.742797851562,124.890228271484,2.54722380638123,66.977637396569,34.8907304807547,TRUE,TRUE,TRUE,775.739757209323,0.819328029154493,457.390338546679,0.503656504465358
"2978","LEFT",18118509207215331328,1345,368.691253662109,124.068557739258,2.55036616325378,67.8002899134713,34.0693942747299,TRUE,TRUE,TRUE,776.562837564408,0.823285653340252,458.21362420002,0.504563067502206
"2979","LEFT",18118509207215331328,1346,368.632629394531,122.964050292969,2.55439949035645,68.9050668692166,32.9653915644024,TRUE,TRUE,TRUE,777.668810661588,1.10606216084675,459.319686360866,0.505781010590868
"582","LEFT",18118509207215331328,1347,368.596435546875,122.133514404297,2.55743074417114,69.7350429306057,32.1352456535739,TRUE,TRUE,TRUE,778.500130554499,0.831324158785352,460.151010519652,0.506696425247902
"583","LEFT",18118509207215331328,1348,368.566680908203,121.296112060547,2.56063270568848,70.5712439231343,31.2982208898329,TRUE,TRUE,TRUE,779.338051580408,0.837930798956863,460.988941318609,0.507619114823128
"3028","LEFT",18118509207215331328,1349,368.537384033203,120.174545288086,2.5646710395813,71.6902288005611,30.177099440472,TRUE,TRUE,TRUE,780.459887515123,1.12194934465564,462.110890663264,0.508854552123601
"584","LEFT",18118509207215331328,1351,368.523040771484,119.327247619629,2.56685471534729,72.534879514046,29.3300710663425,TRUE,TRUE,TRUE,781.30707488888,0.847419062878251,462.958309726142,0.509787689724152
"585","LEFT",18118509207215331328,1352,368.515533447266,118.476593017578,2.56880736351013,73.3822779431751,28.4796090635408,TRUE,TRUE,TRUE,782.15734177691,0.850687728786009,463.808997454928,0.510724426624265
"3029","LEFT",18118509207215331328,1353,368.514678955078,117.622520446777,2.57040810585022,74.2325214808629,27.6256425699564,TRUE,TRUE,TRUE,783.01075723987,0.85407299825668,464.663070453185,0.511664891222243
"3321","LEFT",18118509207215331328,1354,368.520538330078,116.762321472168,2.57163143157959,75.088320625443,26.7654536565102,TRUE,TRUE,TRUE,783.87002594352,0.860218930386001,465.523289383571,0.512612123428612
"3030","LEFT",18118509207215331328,1355,368.538391113281,115.611976623535,2.57345294952393,76.2320124449759,25.6149703120005,TRUE,TRUE,TRUE,785.01872847097,1.15048337347574,466.673772757047,0.513878981045612
"2004","LEFT",18118509207215331328,1356,368.559051513672,114.744041442871,2.57496356964111,77.0944074503904,24.7468218102049,TRUE,TRUE,TRUE,785.885140266181,0.86818104677461,467.541953803822,0.514834980756168
"3322","LEFT",18118509207215331328,1357,368.585784912109,113.87345123291,2.57711982727051,77.9590309312298,23.8759326058035,TRUE,TRUE,TRUE,786.753966361812,0.871000567320049,468.412954371142,0.515794085188757
"3323","LEFT",18118509207215331328,1358,368.618591308594,112.996971130371,2.58010268211365,78.8291259662176,22.9990794716703,TRUE,TRUE,TRUE,787.628440485377,0.877093854611452,469.290048225753,0.516759899259744
"1927","LEFT",18118509207215331328,1359,368.657012939453,112.121765136719,2.5832998752594,79.6976178692584,22.1234494303979,TRUE,TRUE,TRUE,788.501424100906,0.876048944433389,470.166097170186,0.517724562725299
"3412","LEFT",18118509207215331328,1360,368.717254638672,110.948600769043,2.58792591094971,80.8612969919665,20.9496810183237,TRUE,TRUE,TRUE,789.671273876461,1.17471004759002,471.340807217776,0.519018097604521
"3413","LEFT",18118509207215331328,1361,368.769165039062,110.065437316895,2.59118342399597,81.7369820212155,20.066081894652,TRUE,TRUE,TRUE,790.55169241088,0.88468772619465,472.225494943971,0.519992273686015
"3031","LEFT",18118509207215331328,1362,368.826995849609,109.179298400879,2.59388828277588,82.6153409749333,19.1795749954204,TRUE,TRUE,TRUE,791.434860405761,0.888023975535475,473.113518919507,0.520970123486736
"4385","LEFT",18118509207215331328,1363,368.891143798828,108.290092468262,2.5964891910553,83.4964560270828,18.2901337420461,TRUE,TRUE,TRUE,792.320855852008,0.89151676932662,474.005035688833,0.521951819385994
"3414","LEFT",18118509207215331328,1364,368.961395263672,107.40145111084,2.59895205497742,84.3767485014756,17.4014794320923,TRUE,TRUE,TRUE,793.206060670984,0.891413894009559,474.896449582843,0.522933402003841
"435","LEFT",18118509207215331328,1365,369.065032958984,106.215438842773,2.60251617431641,85.551225253116,16.2160010718962,TRUE,TRUE,TRUE,794.387123333076,1.1905317601365,476.086981342979,0.524244359001032
"3415","LEFT",18118509207215331328,1366,369.150146484375,105.324920654297,2.60545253753662,86.4328284473871,15.3265018035779,TRUE,TRUE,TRUE,795.273660569137,0.894576411611663,476.981557754591,0.525229424032972
"4302","LEFT",18118509207215331328,1367,369.241912841797,104.433044433594,2.60833835601807,87.315567592474,14.4364144178175,TRUE,TRUE,TRUE,796.161315761342,0.896584774246219,477.878142528837,0.526216700578403
"3505","LEFT",18118509207215331328,1368,369.340118408203,103.540618896484,2.61090660095215,88.1986789370637,13.5468283080792,TRUE,TRUE,TRUE,797.049292131307,0.897812715747641,478.775955244585,0.52720532927466
"436","LEFT",18118509207215331328,1369,369.444885253906,102.647857666016,2.61243557929993,89.0819677061532,12.6583336330056,TRUE,TRUE,TRUE,797.937374686599,0.89888748271776,479.674842727303,0.528195141453229
"3506","LEFT",18118509207215331328,1371,369.595245361328,101.45524597168,2.61330628395081,90.2617165949447,11.4745462508307,TRUE,TRUE,TRUE,799.123378015428,1.20205275066062,480.876895477963,0.529518784817679
"4303","LEFT",18118509207215331328,1372,369.715972900391,100.561241149902,2.61421418190002,91.1459463076416,10.5904470173142,TRUE,TRUE,TRUE,800.01215706335,0.902119592985987,481.779015070949,0.530512156042477
"3507","LEFT",18118509207215331328,1373,369.843719482422,99.6659927368164,2.61528038978577,92.031327448084,9.70908331825126,TRUE,TRUE,TRUE,800.901944333138,0.904316819678566,482.683331890628,0.531507946748891
"3508","LEFT",18118509207215331328,1374,369.978637695312,98.7694931030273,2.61762738227844,92.9178904304971,8.83196752145718,TRUE,TRUE,TRUE,801.792745899468,0.906595012976314,483.589926903604,0.5325062460935
"4304","LEFT",18118509207215331328,1375,370.168884277344,97.5764694213867,2.62395453453064,94.0976678912034,7.67709079963612,TRUE,TRUE,TRUE,802.977843960532,1.20809737477156,484.798024278376,0.533836545510765
"437","LEFT",18118509207215331328,1376,370.319427490234,96.6797561645508,2.62872576713562,94.9844760103466,6.82273047749016,TRUE,TRUE,TRUE,803.868366425967,0.909262296552951,485.707286574929,0.534837781941292
"1130","LEFT",18118509207215331328,1377,370.476501464844,95.78173828125,2.63285183906555,95.8726603820509,5.98499493179698,TRUE,TRUE,TRUE,804.759994934939,0.911651442288994,486.618938017217,0.535841649185565
"438","LEFT",18118509207215331328,1378,370.641357421875,94.8762969970703,2.63652014732361,96.768298328406,5.16788318647429,TRUE,TRUE,TRUE,805.658803111578,0.920326792865244,487.539264810083,0.536855069313618
"4305","LEFT",18118509207215331328,1379,370.867858886719,93.6875839233398,2.6398196220398,97.9443520710296,4.16576190588342,TRUE,TRUE,TRUE,806.838517898858,1.21009986581032,488.749364675893,0.538187573778852
"1131","LEFT",18118509207215331328,1381,371.047119140625,92.7884140014648,2.64177179336548,98.8341290389218,3.50106356685592,TRUE,TRUE,TRUE,807.73065676643,0.9168646503357,489.666229326229,0.539197181560081
"4306","LEFT",18118509207215331328,1382,371.23388671875,91.8865585327148,2.64409637451172,99.7267530360827,2.97775034383203,TRUE,TRUE,TRUE,808.625267694133,0.920991538914968,490.587220865144,0.540211333674894
"1132","LEFT",18118509207215331328,1383,371.49267578125,90.6908798217773,2.64832520484924,100.910526663272,2.65417069683628,TRUE,TRUE,TRUE,809.811039402256,1.22336395183886,491.810584816983,0.541558443921319
"4307","LEFT",18118509207215331328,1384,371.696441650391,89.7896347045898,2.651202917099,101.803085501839,2.77442840284787,TRUE,TRUE,TRUE,810.704587039799,0.923993122637255,492.73457793962,0.542575901237484
"439","LEFT",18118509207215331328,1385,371.978729248047,88.5929794311523,2.65388774871826,102.988654403059,3.35774580768956,TRUE,TRUE,TRUE,811.890722106718,1.22949995170244,493.964077891322,0.543929768155361
"4313","LEFT",18118509207215331328,1386,372.199829101562,87.6944198608398,2.65533685684204,103.879264018174,4.00093515712449,TRUE,TRUE,TRUE,812.781154448847,0.925361792287112,494.889439683609,0.544948732585501
"1133","LEFT",18118509207215331328,1387,372.428985595703,86.7954940795898,2.65669202804565,104.770600187983,4.74465577180069,TRUE,TRUE,TRUE,813.671757703646,0.927674651482267,495.817114335092,0.545970243826275
"4314","LEFT",18118509207215331328,1388,372.747009277344,85.598388671875,2.65876317024231,105.958223752307,5.82612582315268,TRUE,TRUE,TRUE,814.857478358747,1.23862844278031,497.055742777872,0.547334162604718
"440","LEFT",18118509207215331328,1389,372.995391845703,84.7007064819336,2.6608829498291,106.849316503476,6.67906600130063,TRUE,TRUE,TRUE,815.746398626819,0.931411409852165,497.987154187724,0.548359788586228
"1134","LEFT",18118509207215331328,1391,373.339599609375,83.5051574707031,2.66530013084412,108.036868076811,7.85032153452096,TRUE,TRUE,TRUE,816.929987713714,1.24411270503365,499.231266892758,0.549729746373638
"441","LEFT",18118509207215331328,1392,373.607360839844,82.6101989746094,2.66976952552795,108.926483892858,8.74567685322114,TRUE,TRUE,TRUE,817.815785016507,0.934155654199302,500.165422546957,0.55075839418661
"442","LEFT",18118509207215331328,1393,373.883453369141,81.7162628173828,2.67456579208374,109.81568891708,9.651787502371,TRUE,TRUE,TRUE,818.700402189636,0.935600843271605,501.101023390229,0.55178863337311
"4315","LEFT",18118509207215331328,1394,374.264312744141,80.5263519287109,2.68052792549133,111.000327680089,10.8722076981145,TRUE,TRUE,TRUE,819.87766494874,1.24937655913071,502.350399949359,0.5531643874665
"4316","LEFT",18118509207215331328,1395,374.560119628906,79.6340103149414,2.6849000453949,111.889547211478,11.7962701387573,TRUE,TRUE,TRUE,820.760345378138,0.940093223430309,503.29049317279,0.554199573448541
"1135","LEFT",18118509207215331328,1396,374.966339111328,78.4502487182617,2.69058275222778,113.070362707829,13.0320429916788,TRUE,TRUE,TRUE,821.931066457872,1.25152138841999,504.54201456121,0.555577689326017
"3634","LEFT",18118509207215331328,1397,375.281280517578,77.562873840332,2.69467115402222,113.956491909227,13.9649873370678,TRUE,TRUE,TRUE,822.808508450553,0.941606214588378,505.483620775798,0.55661454134202
"3635","LEFT",18118509207215331328,1398,375.604736328125,76.6773681640625,2.69904732704163,114.841637089313,14.9011618367806,TRUE,TRUE,TRUE,823.683971546658,0.942732180463834,506.426352956262,0.557652633218136
"1136","LEFT",18118509207215331328,1400,376.049133300781,75.4999465942383,2.70572185516357,116.020042759382,16.1534395013643,TRUE,TRUE,TRUE,824.847853898977,1.25849522144242,507.684848177705,0.559038428349122
"3636","LEFT",18118509207215331328,1403,376.392181396484,74.6189422607422,2.71057224273682,116.902948986287,17.0956453043581,TRUE,TRUE,TRUE,825.718607985791,0.945436741196574,508.630284918901,0.56007949835899
"443","LEFT",18118509207215331328,1404,376.742828369141,73.7399978637695,2.71354556083679,117.784841429573,18.0396218529067,TRUE,TRUE,TRUE,826.587253205873,0.94630679613042,509.576591715031,0.561121526432004
"444","LEFT",18118509207215331328,1405,377.101928710938,72.8620147705078,2.71704411506653,118.666873849981,18.9865993949137,TRUE,TRUE,TRUE,827.454873862172,0.948581766392359,510.525173481424,0.562166059594158
"1137","LEFT",18118509207215331328,1406,377.46923828125,71.9853591918945,2.7214047908783,119.548728102352,19.9360445893619,TRUE,TRUE,TRUE,828.321121676976,0.95049530454229,511.475668785966,0.563212699853586
"1138","LEFT",18118509207215331328,1407,377.968933105469,70.8246459960938,2.72843217849731,120.71819236745,21.1989743351008,TRUE,TRUE,TRUE,829.46798346652,1.26370488653686,512.739373672503,0.564604231620198
"445","LEFT",18118509207215331328,1408,378.353698730469,69.953369140625,2.73512816429138,121.597498267275,22.1511513600238,TRUE,TRUE,TRUE,830.328833510948,0.952453644571301,513.691827317074,0.5656530283106
"1139","LEFT",18118509207215331328,1409,378.744598388672,69.0858764648438,2.74113082885742,122.474274088497,23.1025302678018,TRUE,TRUE,TRUE,831.185943569702,0.951496760539619,514.643324077614,0.566700771325781
"2375","LEFT",18118509207215331328,1410,379.142242431641,68.2194747924805,2.74602174758911,123.351261981344,24.0557929363801,TRUE,TRUE,TRUE,832.041999039278,0.953295674375177,515.596619751989,0.567750495219389
"3637","LEFT",18118509207215331328,1411,379.546325683594,67.3546447753906,2.74743747711182,124.22800921807,25.0103675356616,TRUE,TRUE,TRUE,832.896536413832,0.954575420262135,516.551195172251,0.568801628308351
"3638","LEFT",18118509207215331328,1412,379.956176757812,66.4938354492188,2.7461953163147,125.102079589033,25.9637506108599,TRUE,TRUE,TRUE,833.747132645335,0.953399496047035,517.504594668298,0.56985146652545
"3639","LEFT",18118509207215331328,1413,380.515380859375,65.3477249145508,2.74530482292175,126.268156906373,27.2388640832439,TRUE,TRUE,TRUE,834.879674377315,1.2752562820395,518.779850950338,0.571255718139837
"2376","LEFT",18118509207215331328,1414,380.942626953125,64.493782043457,2.74706387519836,127.138786832676,28.1934453510319,TRUE,TRUE,TRUE,835.723533060721,0.954860016817371,519.734710967155,0.572307164613001
"3640","LEFT",18118509207215331328,1415,381.377716064453,63.6426773071289,2.75150418281555,128.00813830119,29.1488266446075,TRUE,TRUE,TRUE,836.564618353516,0.955867044623082,520.690578011778,0.573359719977328
"2377","LEFT",18118509207215331328,1416,381.969635009766,62.5109977722168,2.75947380065918,129.166636431634,30.4249457627614,TRUE,TRUE,TRUE,837.683068298607,1.27713218092676,521.967710192705,0.574766037242422
"3641","LEFT",18118509207215331328,1417,382.421417236328,61.6656532287598,2.76425814628601,130.033970891603,31.3823763599506,TRUE,TRUE,TRUE,838.518624449297,0.958495997587025,522.926206190292,0.575821487484819
"2378","LEFT",18118509207215331328,1418,383.034545898438,60.5419731140137,2.7662878036499,131.189561388711,32.6605811800192,TRUE,TRUE,TRUE,839.629445372294,1.28007177789991,524.206277968192,0.577231041694403
"3780","LEFT",18118509207215331328,1419,383.501159667969,59.7050285339355,2.76462364196777,132.05236221793,33.6170193532844,TRUE,TRUE,TRUE,840.456929772999,0.958229951545225,525.164507919737,0.578286198979541
"2379","LEFT",18118509207215331328,1420,383.977020263672,58.8685760498047,2.76172494888306,132.916563918423,34.5771366076219,TRUE,TRUE,TRUE,841.284023523634,0.962338851315671,526.126846771053,0.579345880789841
"3781","LEFT",18118509207215331328,1422,384.622344970703,57.7621841430664,2.75947666168213,134.062786550386,35.8542391064866,TRUE,TRUE,TRUE,842.378187474995,1.28083840854377,527.407685179597,0.580756279176659
"3782","LEFT",18118509207215331328,1423,385.116729736328,56.9351615905762,2.75928640365601,134.922013065594,36.8143145881903,TRUE,TRUE,TRUE,843.196201068322,0.963526127725423,528.371211307322,0.581817268359319
"1122","LEFT",18118509207215331328,1424,385.617645263672,56.1140594482422,2.76023960113525,135.777218638362,37.7721388264342,TRUE,TRUE,TRUE,844.008490945847,0.961834233992285,529.333045541315,0.582876394509003
"1140","LEFT",18118509207215331328,1425,386.297515869141,55.0255241394043,2.76245498657227,136.914384011431,39.0492582412041,TRUE,TRUE,TRUE,845.085571363779,1.28340685628808,530.616452397603,0.584289621148417
"2380","LEFT",18118509207215331328,1426,386.816650390625,54.2146644592285,2.76559495925903,137.76417423736,40.0065307413933,TRUE,TRUE,TRUE,845.888074465374,0.962805313825993,531.579257711429,0.585349816605066
"2381","LEFT",18118509207215331328,1427,387.520599365234,53.1416397094727,2.77040791511536,138.892442797161,41.2813409189306,TRUE,TRUE,TRUE,846.950304229335,1.28332625331294,532.862583964741,0.586762954488315
"2382","LEFT",18118509207215331328,1428,388.057434082031,52.3421401977539,2.77389335632324,139.7359449618,42.2371061916897,TRUE,TRUE,TRUE,847.74198442995,0.963011413430262,533.825595378172,0.587823376892053
"1123","LEFT",18118509207215331328,1429,388.601898193359,51.5475425720215,2.77901721000671,140.576809129509,43.1923032585714,TRUE,TRUE,TRUE,848.529014966707,0.963237538379742,534.788832916552,0.58888404829384
"4897","LEFT",18118509207215331328,1430,389.153228759766,50.7585144042969,2.78455948829651,141.414350080458,44.1460436871481,TRUE,TRUE,TRUE,849.310751906,0.962564721417054,535.751397637969,0.589943978821562
"1124","LEFT",18118509207215331328,1432,389.900207519531,49.7121047973633,2.78956818580627,142.529121145696,45.4187637796412,TRUE,TRUE,TRUE,850.347876187316,1.28567116053212,537.037068798501,0.591359698805205
"1125","LEFT",18118509207215331328,1434,390.467590332031,48.9342460632324,2.79298400878906,143.360909082321,46.3709385683054,TRUE,TRUE,TRUE,851.119136406905,0.96280188314319,537.999870681644,0.592419890484149
"2383","LEFT",18118509207215331328,1436,391.04248046875,48.1601753234863,2.79704523086548,144.191366816766,47.3237014765567,TRUE,TRUE,TRUE,851.886919761694,0.964201316856341,538.9640719985,0.593481623152993
"4898","LEFT",18118509207215331328,1437,391.623901367188,47.3909797668457,2.80125951766968,145.019357209429,48.2756850235498,TRUE,TRUE,TRUE,852.650162969108,0.964215777456245,539.928287775957,0.594543371745163
"4899","LEFT",18118509207215331328,1438,392.211273193359,46.6271209716797,2.80416631698608,145.844398527518,49.226256375121,TRUE,TRUE,TRUE,853.408422108871,0.963579743006753,540.891867518963,0.595604419966423
"2370","LEFT",18118509207215331328,1439,393.005401611328,45.6158103942871,2.80835366249084,146.941260258883,50.4933782757959,TRUE,TRUE,TRUE,854.412820511742,1.28584175860471,542.177709277568,0.597020327804555
"2371","LEFT",18118509207215331328,1440,393.608306884766,44.8640060424805,2.81253004074097,147.760169761506,51.4419748963034,TRUE,TRUE,TRUE,855.159880900989,0.963693183608844,543.141402461177,0.598081500941215
"2124","LEFT",18118509207215331328,1441,394.217468261719,44.1170806884766,2.81601452827454,148.576760932835,52.389868635407,TRUE,TRUE,TRUE,855.902453111638,0.963833526925349,544.105235988102,0.599142828617266
"4892","LEFT",18118509207215331328,1442,395.040283203125,43.127010345459,2.81955218315125,149.663871798251,53.6546740564333,TRUE,TRUE,TRUE,856.88734334813,1.28734754900308,545.392583537105,0.600560394560226
"1126","LEFT",18118509207215331328,1443,395.663543701172,42.3910102844238,2.82176923751831,150.475605382002,54.6012661076674,TRUE,TRUE,TRUE,857.619953181013,0.964442708650639,546.357026245756,0.601622393038243
"4893","LEFT",18118509207215331328,1444,396.296203613281,41.6559410095215,2.82481932640076,151.28949721049,55.5522919408231,TRUE,TRUE,TRUE,858.35204998411,0.969837823193012,547.326864068949,0.602690332360004
"4894","LEFT",18118509207215331328,1445,396.927886962891,40.9326095581055,2.82792735099792,152.093459168494,56.4932781768249,TRUE,TRUE,TRUE,859.072883519879,0.960329236658584,548.287193305608,0.603747801278146
"4900","LEFT",18118509207215331328,1446,397.782165527344,39.9696769714355,2.83327984809875,153.168461531186,57.7536204749083,TRUE,TRUE,TRUE,860.033182684462,1.28725717405455,549.574450479662,0.605165267704508
"4901","LEFT",18118509207215331328,1447,398.428161621094,39.2518692016602,2.83876800537109,153.97329208098,58.6985035460835,TRUE,TRUE,TRUE,860.749565988113,0.96569091716251,550.540141396825,0.60622864065042
"4895","LEFT",18118509207215331328,1448,399.079071044922,38.5366744995117,2.84393262863159,154.778126157841,59.6442818419415,TRUE,TRUE,TRUE,861.463817750055,0.967050433022738,551.507191829847,0.607293510630589
"1127","LEFT",18118509207215331328,1449,399.733520507812,37.825309753418,2.84911489486694,155.581573924883,60.5892331854597,TRUE,TRUE,TRUE,862.174731428096,0.966614660277224,552.473806490125,0.60835790075852
"4896","LEFT",18118509207215331328,1450,400.391998291016,37.1166381835938,2.85586905479431,156.384848798225,61.5346024076601,TRUE,TRUE,TRUE,862.883450856628,0.967371895833874,553.441178385958,0.609423124718261
"4902","LEFT",18118509207215331328,1451,401.271697998047,36.1786918640137,2.86602997779846,157.452178809205,62.7910713307685,TRUE,TRUE,TRUE,863.822244217851,1.28592957542965,554.727107961388,0.610839129256108
"4903","LEFT",18118509207215331328,1452,401.935089111328,35.4762306213379,2.87304759025574,158.254427423724,63.7352126732487,TRUE,TRUE,TRUE,864.525935059532,0.966198513061441,555.69330647445,0.611903061142501
"5228","LEFT",18118509207215331328,1454,402.6015625,34.7745590209961,2.87893652915955,159.058244517572,64.6809357733548,TRUE,TRUE,TRUE,865.229352163201,0.96774470421387,556.661051178663,0.612968695621113
"4904","LEFT",18118509207215331328,1455,403.491760253906,33.8430442810059,2.88536262512207,160.129109494729,65.9402680270073,TRUE,TRUE,TRUE,866.163993900731,1.2884765236041,557.949527702267,0.614387504737253
"4905","LEFT",18118509207215331328,1456,404.162780761719,33.1448173522949,2.88920736312866,160.934548313954,66.8869242386526,TRUE,TRUE,TRUE,866.865177768063,0.968395252922098,558.91792295519,0.615453855569186
"5362","LEFT",18118509207215331328,1457,404.832916259766,32.4511299133301,2.89248967170715,161.737149603719,67.829874275338,TRUE,TRUE,TRUE,867.562331517587,0.96451223357719,559.882435188767,0.616515930604748
